reference,solution,solved,nb_steps,wall_ms,best_partial_solution,best_partial_match_fraction
"LIST|COUNT,<0,0|TAKE,1,0",None,False,1003,152.8782844543457,"LIST|FILTER,<0,0|ZIPWITH,max,1,0",0.4
"LIST|FILTER,<0,0|ZIPWITH,*,0,1",None,False,1000,171.02384567260742,"LIST|ZIPWITH,min,0,0|FILTER,<0,1",0.4
"LIST|FILTER,<0,0|ZIPWITH,*,1,1",None,False,1000,209.0432643890381,None,0.0
"LIST|FILTER,>0,0|MAP,*-1,1","LIST|MAP,*-1,0|FILTER,<0,1",True,206,28.54776382446289,None,
"LIST|FILTER,>0,0|TAIL,1","LIST|FILTER,>0,0|TAIL,1",True,798,82.35025405883789,None,
"LIST|FILTER,EVEN,0|MAP,+1,1","LIST|MAP,+1,0|FILTER,ODD,1",True,262,36.87882423400879,None,
"LIST|FILTER,ODD,0|COUNT,>0,1","LIST|FILTER,ODD,0|COUNT,>0,1",True,546,64.27145004272461,None,
"LIST|FILTER,ODD,0|MAP,*4,1",None,False,1001,173.33531379699707,None,0.0
"LIST|INT|MAP,/3,0|ACCESS,1,2",LIST|INT,True,1,0.0,None,
"LIST|INT|SCAN1L,-,0|TAKE,1,2","LIST|INT|SCAN1L,-,0|TAKE,1,2",True,576,166.70846939086914,None,
"LIST|INT|SCAN1L,max,0|TAKE,1,2",None,False,1006,128.20720672607422,"LIST|INT|MAP,/2,0|SCAN1L,max,0",0.8
"LIST|INT|TAKE,1,0|REVERSE,2","LIST|INT|MAP,/2,0|REVERSE,0",True,75,11.655569076538086,None,
"LIST|INT|TAKE,1,0|SCAN1L,*,2","LIST|INT|ZIPWITH,*,0,0|SCAN1L,*,0",True,23,2.9997825622558594,None,
"LIST|INT|TAKE,1,0|ZIPWITH,+,2,2","LIST|INT|ZIPWITH,min,0,0|ZIPWITH,+,2,2",True,6,1.0042190551757812,None,
"LIST|LIST|COUNT,<0,0|TAKE,2,1",None,False,1004,148.11396598815918,"LIST|LIST|MAP,/2,0|ZIPWITH,min,1,1",0.4
"LIST|LIST|FILTER,<0,1|ZIPWITH,max,2,0",None,False,1000,148.9849090576172,"LIST|LIST|ZIPWITH,min,0,0",0.2
"LIST|LIST|FILTER,<0,1|ZIPWITH,min,2,0",None,False,1000,131.99830055236816,"LIST|LIST|ZIPWITH,min,0,0|ZIPWITH,min,2,1",0.2
"LIST|LIST|FILTER,>0,1|ZIPWITH,+,0,2",None,False,1000,155.03334999084473,"LIST|LIST|ZIPWITH,+,0,0|FILTER,ODD,2",0.2
"LIST|LIST|FILTER,ODD,1|ZIPWITH,max,0,2",None,False,1000,113.19875717163086,"LIST|LIST|ZIPWITH,min,0,0",0.2
"LIST|LIST|INT|DROP,2,0|ZIPWITH,+,1,3","LIST|LIST|INT|ZIPWITH,min,0,0|DROP,2,3",True,119,13.783931732177734,None,
"LIST|LIST|INT|DROP,2,1|ZIPWITH,+,3,0","LIST|LIST|INT|ZIPWITH,min,0,0|DROP,2,3",True,119,10.289430618286133,None,
"LIST|LIST|LIST|ZIPWITH,*,0,1|ZIPWITH,-,3,2","LIST|LIST|LIST|ZIPWITH,*,0,1|ZIPWITH,-,3,2",True,221,29.7698974609375,None,
"LIST|LIST|LIST|ZIPWITH,*,1,2|ZIPWITH,*,3,0","LIST|LIST|LIST|ZIPWITH,*,0,1|ZIPWITH,*,3,2",True,206,25.50053596496582,None,
"LIST|LIST|LIST|ZIPWITH,+,1,2|ZIPWITH,+,3,0","LIST|LIST|LIST|ZIPWITH,+,0,1|ZIPWITH,+,3,2",True,206,30.49468994140625,None,
"LIST|LIST|LIST|ZIPWITH,+,2,1|ZIPWITH,*,3,0",None,False,1000,176.53703689575195,None,0.0
"LIST|LIST|LIST|ZIPWITH,-,0,1|ZIPWITH,*,3,2",None,False,1000,148.5593318939209,None,0.0
"LIST|LIST|LIST|ZIPWITH,-,1,2|ZIPWITH,+,0,3","LIST|LIST|LIST|ZIPWITH,+,0,1|ZIPWITH,-,3,2",True,221,43.33233833312988,None,
"LIST|LIST|LIST|ZIPWITH,min,0,2|ZIPWITH,max,3,1","LIST|LIST|LIST|ZIPWITH,min,0,2|ZIPWITH,max,3,1",True,436,51.1937141418457,None,
"LIST|LIST|MAP,**2,0|ZIPWITH,*,2,1","LIST|LIST|ZIPWITH,*,0,0|ZIPWITH,*,2,1",True,5,0.9989738464355469,None,
"LIST|LIST|MAP,*3,0|ZIPWITH,-,2,1",None,False,1000,168.64514350891113,None,0.0
"LIST|LIST|MAP,-1,0|ZIPWITH,*,1,2","LIST|LIST|ZIPWITH,*,0,1|ZIPWITH,-,2,1",True,157,29.27398681640625,None,
"LIST|LIST|MAP,-1,1|ZIPWITH,max,2,0",None,False,1000,139.24241065979004,None,0.0
"LIST|LIST|MAP,/3,0|ZIPWITH,*,1,2",None,False,1000,165.87305068969727,None,0.0
"LIST|LIST|MAP,/3,0|ZIPWITH,-,2,1",None,False,1001,168.35403442382812,None,0.0
"LIST|LIST|MAP,/4,1|ZIPWITH,max,2,0",None,False,1000,145.85399627685547,None,0.0
"LIST|LIST|SCAN1L,-,0|ZIPWITH,*,1,2",None,False,1000,215.89994430541992,"LIST|LIST|ZIPWITH,*,0,0|ZIPWITH,*,2,1",0.2
"LIST|LIST|SCAN1L,-,1|ZIPWITH,max,0,2",None,False,1000,181.48159980773926,"LIST|LIST|ZIPWITH,min,0,0|ZIPWITH,max,2,1",0.2
"LIST|LIST|SCAN1L,-,1|ZIPWITH,max,2,0",None,False,1000,167.00267791748047,"LIST|LIST|ZIPWITH,min,0,0|ZIPWITH,max,2,1",0.2
"LIST|LIST|SORT,1|ZIPWITH,*,0,2",None,False,1000,183.7601661682129,None,0.0
"LIST|LIST|TAIL,0|TAKE,2,1",None,False,1001,175.4157543182373,"LIST|LIST|ZIPWITH,+,0,0|ZIPWITH,min,1,1",0.2
"LIST|LIST|ZIPWITH,*,0,0|ZIPWITH,max,1,2",None,False,1000,156.52990341186523,"LIST|LIST|ZIPWITH,+,0,0|ZIPWITH,*,0,0",0.2
"LIST|LIST|ZIPWITH,*,0,1|FILTER,>0,2","LIST|LIST|ZIPWITH,*,0,1|FILTER,>0,2",True,233,48.986196517944336,None,
"LIST|LIST|ZIPWITH,*,0,1|REVERSE,2","LIST|LIST|ZIPWITH,*,0,1|REVERSE,2",True,239,24.90997314453125,None,
"LIST|LIST|ZIPWITH,*,0,1|ZIPWITH,-,2,2","LIST|LIST|ZIPWITH,*,0,1|ZIPWITH,-,2,2",True,146,20.910263061523438,None,
"LIST|LIST|ZIPWITH,*,1,0|ZIPWITH,+,1,2","LIST|LIST|ZIPWITH,*,0,1|ZIPWITH,+,2,1",True,148,36.77010536193848,None,
"LIST|LIST|ZIPWITH,*,1,1|ZIPWITH,-,0,2",None,False,1000,199.71203804016113,"LIST|LIST|ZIPWITH,+,0,0|ZIPWITH,-,0,1",0.2
"LIST|LIST|ZIPWITH,+,0,1|MINIMUM,2","LIST|LIST|ZIPWITH,+,0,1|MINIMUM,2",True,809,161.93842887878418,None,
"LIST|LIST|ZIPWITH,-,0,0|ZIPWITH,*,1,2","LIST|LIST|ZIPWITH,*,0,1|ZIPWITH,-,2,2",True,155,19.891023635864258,None,
"LIST|LIST|ZIPWITH,-,0,0|ZIPWITH,*,2,1","LIST|LIST|ZIPWITH,*,0,1|ZIPWITH,-,2,2",True,146,34.74998474121094,None,
"LIST|LIST|ZIPWITH,-,0,1|ZIPWITH,*,0,2","LIST|LIST|ZIPWITH,-,0,1|ZIPWITH,*,2,0",True,679,114.07756805419922,None,
"LIST|LIST|ZIPWITH,-,1,0|ZIPWITH,+,2,1","LIST|LIST|ZIPWITH,+,1,1|ZIPWITH,-,2,0",True,426,60.271263122558594,None,
"LIST|LIST|ZIPWITH,max,0,1|MAP,+1,2","LIST|LIST|ZIPWITH,max,0,1|MAP,+1,2",True,734,71.62690162658691,None,
"LIST|LIST|ZIPWITH,max,1,0|ZIPWITH,*,1,2",None,False,1000,198.0452537536621,"LIST|LIST|ZIPWITH,*,0,0",0.2
"LIST|LIST|ZIPWITH,max,1,0|ZIPWITH,min,2,2","LIST|LIST|MAP,/2,0|ZIPWITH,max,0,1",True,46,23.308992385864258,None,
"LIST|LIST|ZIPWITH,min,0,1|ZIPWITH,min,0,2","LIST|LIST|ZIPWITH,min,0,0|ZIPWITH,min,2,1",True,5,15.637636184692383,None,
"LIST|LIST|ZIPWITH,min,1,0|FILTER,EVEN,2","LIST|LIST|ZIPWITH,min,0,1|FILTER,EVEN,2",True,215,49.41916465759277,None,
"LIST|LIST|ZIPWITH,min,1,0|MAP,/4,2","LIST|LIST|ZIPWITH,min,0,1|MAP,/4,2",True,197,44.00801658630371,None,
"LIST|MAP,**2,0|FILTER,<0,1","LIST|MAP,*4,0|FILTER,ODD,1",True,372,61.27357482910156,None,
"LIST|MAP,*-1,0|COUNT,>0,1","LIST|MAP,/2,0|COUNT,<0,0",True,45,10.2081298828125,None,
"LIST|MAP,*-1,0|SCAN1L,max,1","LIST|MAP,*-1,0|SCAN1L,max,1",True,212,33.00309181213379,None,
"LIST|MAP,*-1,0|TAIL,1","LIST|MAP,*-1,0|TAIL,1",True,238,29.88147735595703,None,
"LIST|MAP,*2,0|SCAN1L,max,1","LIST|ZIPWITH,+,0,0|SCAN1L,max,1",True,126,15.182018280029297,None,
"LIST|MAP,*2,0|ZIPWITH,*,1,1","LIST|ZIPWITH,*,0,0|MAP,*4,1",True,30,4.026174545288086,None,
"LIST|MAP,*3,0|ZIPWITH,min,0,1","LIST|MAP,*3,0|ZIPWITH,min,1,0",True,484,160.3543758392334,None,
"LIST|MAP,*4,0|MAP,**2,1","LIST|MAP,*4,0|ZIPWITH,*,1,1",True,735,191.79892539978027,None,
"LIST|MAP,*4,0|REVERSE,1","LIST|MAP,*4,0|REVERSE,1",True,470,133.78286361694336,None,
"LIST|MAP,*4,0|ZIPWITH,-,1,0","LIST|ZIPWITH,min,0,0|MAP,*3,1",True,24,36.27490997314453,None,
"LIST|MAP,+1,0|COUNT,>0,1","LIST|MAP,/2,0|COUNT,>0,1",True,46,11.358261108398438,None,
"LIST|MAP,+1,0|REVERSE,1","LIST|MAP,+1,0|REVERSE,1",True,550,89.46895599365234,None,
"LIST|MAP,+1,0|ZIPWITH,max,1,0","LIST|MAP,/2,0|MAP,+1,0",True,11,2.858400344848633,None,
"LIST|MAP,-1,0|FILTER,>0,1","LIST|MAP,-1,0|FILTER,>0,1",True,348,41.98789596557617,None,
"LIST|MAP,-1,0|FILTER,ODD,1","LIST|MAP,-1,0|FILTER,ODD,1",True,342,45.01485824584961,None,
"LIST|MAP,/2,0|ZIPWITH,max,1,1","LIST|ZIPWITH,min,0,0|MAP,/2,1",True,22,0.0,None,
"LIST|MAP,/4,0|HEAD,1","LIST|MAP,/4,0|HEAD,1",True,474,99.92313385009766,None,
"LIST|MAP,/4,0|MAXIMUM,1","LIST|MAP,/4,0|MAXIMUM,1",True,472,63.49825859069824,None,
"LIST|MAP,/4,0|ZIPWITH,min,1,1","LIST|ZIPWITH,min,0,0|MAP,/4,1",True,34,6.010770797729492,None,
"LIST|REVERSE,0|MAP,/4,1","LIST|MAP,/4,0|REVERSE,1",True,470,81.20536804199219,None,
"LIST|REVERSE,0|ZIPWITH,*,1,1","LIST|ZIPWITH,*,0,0|REVERSE,1",True,62,7.573127746582031,None,
"LIST|SCAN1L,*,0|ZIPWITH,max,1,0",None,False,1000,213.81688117980957,"LIST|ZIPWITH,*,0,0|SCAN1L,*,0",0.8
"LIST|SCAN1L,+,0|MAP,*3,1","LIST|MAP,*3,0|SCAN1L,+,1",True,444,89.09130096435547,None,
"LIST|SCAN1L,+,0|MAP,/4,1",None,False,1000,154.05893325805664,"LIST|MAP,/4,0|SCAN1L,+,1",0.2
"LIST|SCAN1L,-,0|FILTER,<0,1",None,False,1000,190.94514846801758,"LIST|ZIPWITH,+,0,0|FILTER,ODD,1",0.2
"LIST|SCAN1L,max,0|MAP,/3,1","LIST|MAP,/3,0|SCAN1L,max,1",True,134,21.597862243652344,None,
"LIST|SCAN1L,max,0|ZIPWITH,min,1,0","LIST|ZIPWITH,min,0,0",True,2,0.0,None,
"LIST|SCAN1L,min,0|SCAN1L,*,1","LIST|SCAN1L,min,0|SCAN1L,*,1",True,663,129.23908233642578,None,
"LIST|SORT,0|ZIPWITH,max,0,1",None,False,1000,109.81440544128418,"LIST|MAP,/2,0|SCAN1L,max,0",0.2
"LIST|TAIL,0|TAKE,1,0",None,False,1000,160.07018089294434,"LIST|MAP,/2,0|FILTER,ODD,1",0.2
"LIST|ZIPWITH,*,0,0|MAP,/2,1","LIST|ZIPWITH,*,0,0|MAP,/2,1",True,22,1.7244815826416016,None,
"LIST|ZIPWITH,+,0,0|MAP,*3,1","LIST|ZIPWITH,+,0,0|MAP,*3,1",True,106,13.897418975830078,None,
