reference,solution,solved,nb_steps,wall_ms,best_partial_solution,best_partial_match_fraction
"LIST|COUNT,<0,0|TAKE,1,0",None,False,1000,135.4959011077881,"LIST|FILTER,<0,0|ZIPWITH,max,1,0",0.4
"LIST|FILTER,<0,0|ZIPWITH,*,0,1",None,False,1000,139.48798179626465,"LIST|ZIPWITH,*,0,0|FILTER,<0,1",0.4
"LIST|FILTER,<0,0|ZIPWITH,*,1,1",None,False,1000,161.76366806030273,None,0.0
"LIST|FILTER,>0,0|MAP,*-1,1","LIST|MAP,*-1,0|FILTER,<0,1",True,534,69.2434310913086,None,
"LIST|FILTER,>0,0|TAIL,1","LIST|FILTER,>0,0|TAIL,1",True,952,100.13628005981445,None,
"LIST|FILTER,EVEN,0|MAP,+1,1","LIST|MAP,+1,0|FILTER,ODD,1",True,612,108.2150936126709,None,
"LIST|FILTER,ODD,0|COUNT,>0,1","LIST|FILTER,ODD,0|COUNT,>0,1",True,786,118.2403564453125,None,
"LIST|FILTER,ODD,0|MAP,*4,1",None,False,1000,140.38920402526855,None,0.0
"LIST|INT|MAP,/3,0|ACCESS,1,2",LIST|INT,True,1,0.0,None,
"LIST|INT|SCAN1L,-,0|TAKE,1,2",None,False,1000,195.44315338134766,"LIST|INT|ZIPWITH,*,0,0|SCAN1L,-,0",0.8
"LIST|INT|SCAN1L,max,0|TAKE,1,2","LIST|INT|SCAN1L,max,0|TAKE,1,2",True,920,184.5390796661377,None,
"LIST|INT|TAKE,1,0|REVERSE,2","LIST|INT|ZIPWITH,-,0,0|REVERSE,0",True,75,15.752077102661133,None,
"LIST|INT|TAKE,1,0|SCAN1L,*,2","LIST|INT|ZIPWITH,*,0,0|SCAN1L,*,0",True,43,0.0,None,
"LIST|INT|TAKE,1,0|ZIPWITH,+,2,2","LIST|INT|ZIPWITH,+,0,0",True,2,0.0,None,
"LIST|LIST|COUNT,<0,0|TAKE,2,1",None,False,1000,190.17767906188965,"LIST|LIST|ZIPWITH,-,0,0|ZIPWITH,+,2,1",0.6
"LIST|LIST|FILTER,<0,1|ZIPWITH,max,2,0",None,False,1000,148.50521087646484,"LIST|LIST|ZIPWITH,-,0,0|ZIPWITH,+,2,0",0.2
"LIST|LIST|FILTER,<0,1|ZIPWITH,min,2,0",None,False,1000,132.0042610168457,"LIST|LIST|ZIPWITH,-,0,0|ZIPWITH,+,2,1",0.2
"LIST|LIST|FILTER,>0,1|ZIPWITH,+,0,2",None,False,1000,177.40702629089355,"LIST|LIST|ZIPWITH,+,0,0|FILTER,ODD,2",0.2
"LIST|LIST|FILTER,ODD,1|ZIPWITH,max,0,2",None,False,1000,134.95945930480957,"LIST|LIST|ZIPWITH,-,0,0|ZIPWITH,+,2,0",0.2
"LIST|LIST|INT|DROP,2,0|ZIPWITH,+,1,3","LIST|LIST|INT|ZIPWITH,+,0,0|FILTER,ODD,3",True,92,20.17045021057129,None,
"LIST|LIST|INT|DROP,2,1|ZIPWITH,+,3,0","LIST|LIST|INT|ZIPWITH,+,0,0|FILTER,ODD,3",True,92,17.900705337524414,None,
"LIST|LIST|LIST|ZIPWITH,*,0,1|ZIPWITH,-,3,2",None,False,1000,205.12056350708008,None,0.0
"LIST|LIST|LIST|ZIPWITH,*,1,2|ZIPWITH,*,3,0","LIST|LIST|LIST|ZIPWITH,*,0,1|ZIPWITH,*,3,2",True,206,37.63413429260254,None,
"LIST|LIST|LIST|ZIPWITH,+,1,2|ZIPWITH,+,3,0","LIST|LIST|LIST|ZIPWITH,+,0,1|ZIPWITH,+,3,2",True,206,19.787073135375977,None,
"LIST|LIST|LIST|ZIPWITH,+,2,1|ZIPWITH,*,3,0",None,False,1000,118.28184127807617,None,0.0
"LIST|LIST|LIST|ZIPWITH,-,0,1|ZIPWITH,*,3,2",None,False,1000,201.07769966125488,None,0.0
